Case	f0	q	M_tot	chi1	chi2	theta1	phi1	theta2	phi2	f_peak
250	7.5	0.9	150	0.8	0.8	3.141592653589793	0	1.1229639298659642	1.5707963267948966	75.31700990503533
251	7.5	0.9	150	0.8	0.8	3.141592653589793	0	1.1229639298659642	2.356194490192345	75.31700990503533
252	7.5	0.9	150	0.8	0.8	3.141592653589793	0	1.1229639298659642	3.141592653589793	75.31700990503533
253	7.5	0.9	150	0.8	0.8	3.141592653589793	0	1.1229639298659642	3.9269908169872414	75.31700990503533
254	7.5	0.9	150	0.8	0.8	3.141592653589793	0	1.1229639298659642	4.71238898038469	75.31700990503533
255	7.5	0.9	150	0.8	0.8	3.141592653589793	0	1.1229639298659642	5.497787143782138	75.31700990503533
256	7.5	0.9	150	0.8	0.8	3.141592653589793	0	1.1229639298659642	6.283185307179586	75.31700990503533
257	7.5	0.9	150	0.8	0.8	3.141592653589793	0	1.5707963267948966	0.7853981633974483	72.12549283500833
258	7.5	0.9	150	0.8	0.8	3.141592653589793	0	1.5707963267948966	1.5707963267948966	72.12549283500833
259	7.5	0.9	150	0.8	0.8	3.141592653589793	0	1.5707963267948966	2.356194490192345	72.12549283500833
260	7.5	0.9	150	0.8	0.8	3.141592653589793	0	1.5707963267948966	3.141592653589793	72.12549283500833
261	7.5	0.9	150	0.8	0.8	3.141592653589793	0	1.5707963267948966	3.9269908169872414	72.12549283500833
262	7.5	0.9	150	0.8	0.8	3.141592653589793	0	1.5707963267948966	4.71238898038469	72.12549283500833
263	7.5	0.9	150	0.8	0.8	3.141592653589793	0	1.5707963267948966	5.497787143782138	72.12549283500833
264	7.5	0.9	150	0.8	0.8	3.141592653589793	0	1.5707963267948966	6.283185307179586	72.12549283500833
265	7.5	0.9	150	0.8	0.8	3.141592653589793	0	2.018628723723829	0.7853981633974483	69.78937674115527
266	7.5	0.9	150	0.8	0.8	3.141592653589793	0	2.018628723723829	1.5707963267948966	69.78937674115527
267	7.5	0.9	150	0.8	0.8	3.141592653589793	0	2.018628723723829	2.356194490192345	69.78937674115527
268	7.5	0.9	150	0.8	0.8	3.141592653589793	0	2.018628723723829	3.141592653589793	69.78937674115527
269	7.5	0.9	150	0.8	0.8	3.141592653589793	0	2.018628723723829	3.9269908169872414	69.78937674115527
270	7.5	0.9	150	0.8	0.8	3.141592653589793	0	2.018628723723829	4.71238898038469	69.78937674115527
271	7.5	0.9	150	0.8	0.8	3.141592653589793	0	2.018628723723829	5.497787143782138	69.78937674115527
272	7.5	0.9	150	0.8	0.8	3.141592653589793	0	2.018628723723829	6.283185307179586	69.78937674115527
273	7.5	0.9	150	0.8	0.8	3.141592653589793	0	2.6179938779914944	0.7853981633974483	68.49512188988132
274	7.5	0.9	150	0.8	0.8	3.141592653589793	0	2.6179938779914944	1.5707963267948966	68.49512188988132
275	7.5	0.9	150	0.8	0.8	3.141592653589793	0	2.6179938779914944	2.356194490192345	68.49512188988132
276	7.5	0.9	150	0.8	0.8	3.141592653589793	0	2.6179938779914944	3.141592653589793	68.49512188988132
277	7.5	0.9	150	0.8	0.8	3.141592653589793	0	2.6179938779914944	3.9269908169872414	68.49512188988132
278	7.5	0.9	150	0.8	0.8	3.141592653589793	0	2.6179938779914944	4.71238898038469	68.49512188988132
279	7.5	0.9	150	0.8	0.8	3.141592653589793	0	2.6179938779914944	5.497787143782138	68.49512188988132
280	7.5	0.9	150	0.8	0.8	3.141592653589793	0	2.6179938779914944	6.283185307179586	68.49512188988132
281	8.	0.5	150	0.8	0.8	0.5235987755982988	0	0.5235987755982988	0.7853981633974483	90.69892453375104
282	8.	0.5	150	0.8	0.8	0.5235987755982988	0	0.5235987755982988	1.5707963267948966	90.69892453375104
283	8.	0.5	150	0.8	0.8	0.5235987755982988	0	0.5235987755982988	2.356194490192345	90.69892453375104
284	8.	0.5	150	0.8	0.8	0.5235987755982988	0	0.5235987755982988	3.141592653589793	90.69892453375104
285	8.	0.5	150	0.8	0.8	0.5235987755982988	0	0.5235987755982988	3.9269908169872414	90.69892453375104
286	8.	0.5	150	0.8	0.8	0.5235987755982988	0	0.5235987755982988	4.71238898038469	90.69892453375104
287	8.	0.5	150	0.8	0.8	0.5235987755982988	0	0.5235987755982988	5.497787143782138	90.69892453375104
288	8.	0.5	150	0.8	0.8	0.5235987755982988	0	0.5235987755982988	6.283185307179586	90.69892453375104
289	8.	0.5	150	0.8	0.8	0.5235987755982988	0	1.1229639298659642	0.7853981633974483	88.52546550619851
290	8.	0.5	150	0.8	0.8	0.5235987755982988	0	1.1229639298659642	1.5707963267948966	88.52546550619851
291	8.	0.5	150	0.8	0.8	0.5235987755982988	0	1.1229639298659642	2.356194490192345	88.52546550619851
292	8.	0.5	150	0.8	0.8	0.5235987755982988	0	1.1229639298659642	3.141592653589793	88.52546550619851
293	8.	0.5	150	0.8	0.8	0.5235987755982988	0	1.1229639298659642	3.9269908169872414	88.52546550619851
294	8.	0.5	150	0.8	0.8	0.5235987755982988	0	1.1229639298659642	4.71238898038469	88.52546550619851
295	8.	0.5	150	0.8	0.8	0.5235987755982988	0	1.1229639298659642	5.497787143782138	88.52546550619851
296	8.	0.5	150	0.8	0.8	0.5235987755982988	0	1.1229639298659642	6.283185307179586	88.52546550619851
297	8.	0.5	150	0.8	0.8	0.5235987755982988	0	1.5707963267948966	0.7853981633974483	86.11093757339052
298	8.	0.5	150	0.8	0.8	0.5235987755982988	0	1.5707963267948966	1.5707963267948966	86.11093757339052
299	8.	0.5	150	0.8	0.8	0.5235987755982988	0	1.5707963267948966	2.356194490192345	86.11093757339052
300	8.	0.5	150	0.8	0.8	0.5235987755982988	0	1.5707963267948966	3.141592653589793	86.11093757339052
301	8.	0.5	150	0.8	0.8	0.5235987755982988	0	1.5707963267948966	3.9269908169872414	86.11093757339052
302	8.	0.5	150	0.8	0.8	0.5235987755982988	0	1.5707963267948966	4.71238898038469	86.11093757339052
303	8.	0.5	150	0.8	0.8	0.5235987755982988	0	1.5707963267948966	5.497787143782138	86.11093757339052
304	8.	0.5	150	0.8	0.8	0.5235987755982988	0	1.5707963267948966	6.283185307179586	86.11093757339052
305	8.	0.5	150	0.8	0.8	0.5235987755982988	0	2.018628723723829	0.7853981633974483	84.21811484015672
306	8.	0.5	150	0.8	0.8	0.5235987755982988	0	2.018628723723829	1.5707963267948966	84.21811484015672
307	8.	0.5	150	0.8	0.8	0.5235987755982988	0	2.018628723723829	2.356194490192345	84.21811484015672
308	8.	0.5	150	0.8	0.8	0.5235987755982988	0	2.018628723723829	3.141592653589793	84.21811484015672
309	8.	0.5	150	0.8	0.8	0.5235987755982988	0	2.018628723723829	3.9269908169872414	84.21811484015672
310	8.	0.5	150	0.8	0.8	0.5235987755982988	0	2.018628723723829	4.71238898038469	84.21811484015672
311	8.	0.5	150	0.8	0.8	0.5235987755982988	0	2.018628723723829	5.497787143782138	84.21811484015672
312	8.	0.5	150	0.8	0.8	0.5235987755982988	0	2.018628723723829	6.283185307179586	84.21811484015672
313	8.	0.5	150	0.8	0.8	0.5235987755982988	0	2.6179938779914944	0.7853981633974483	83.06157826279504
314	8.	0.5	150	0.8	0.8	0.5235987755982988	0	2.6179938779914944	1.5707963267948966	83.06157826279504
315	8.	0.5	150	0.8	0.8	0.5235987755982988	0	2.6179938779914944	2.356194490192345	83.06157826279504
316	8.	0.5	150	0.8	0.8	0.5235987755982988	0	2.6179938779914944	3.141592653589793	83.06157826279504
317	8.	0.5	150	0.8	0.8	0.5235987755982988	0	2.6179938779914944	3.9269908169872414	83.06157826279504
318	8.	0.5	150	0.8	0.8	0.5235987755982988	0	2.6179938779914944	4.71238898038469	83.06157826279504
319	8.	0.5	150	0.8	0.8	0.5235987755982988	0	2.6179938779914944	5.497787143782138	83.06157826279504
320	8.	0.5	150	0.8	0.8	0.5235987755982988	0	2.6179938779914944	6.283185307179586	83.06157826279504
321	8.	0.5	150	0.8	0.8	0.5235987755982988	0	3.141592653589793	0.7853981633974483	82.6993874951177
322	8.	0.5	150	0.8	0.8	0.5235987755982988	0	3.141592653589793	1.5707963267948966	82.6993874951177
323	8.	0.5	150	0.8	0.8	0.5235987755982988	0	3.141592653589793	2.356194490192345	82.6993874951177
324	8.	0.5	150	0.8	0.8	0.5235987755982988	0	3.141592653589793	3.141592653589793	82.6993874951177
325	8.	0.5	150	0.8	0.8	0.5235987755982988	0	3.141592653589793	3.9269908169872414	82.6993874951177
326	8.	0.5	150	0.8	0.8	0.5235987755982988	0	3.141592653589793	4.71238898038469	82.6993874951177
327	8.	0.5	150	0.8	0.8	0.5235987755982988	0	3.141592653589793	5.497787143782138	82.6993874951177
328	8.	0.5	150	0.8	0.8	0.5235987755982988	0	3.141592653589793	6.283185307179586	82.6993874951177
329	8.	0.5	150	0.8	0.8	1.1229639298659642	0	0.5235987755982988	0.7853981633974483	84.41427590321467
330	8.	0.5	150	0.8	0.8	1.1229639298659642	0	0.5235987755982988	1.5707963267948966	84.41427590321467
331	8.	0.5	150	0.8	0.8	1.1229639298659642	0	0.5235987755982988	2.356194490192345	84.41427590321467
332	8.	0.5	150	0.8	0.8	1.1229639298659642	0	0.5235987755982988	3.141592653589793	84.41427590321467
333	8.	0.5	150	0.8	0.8	1.1229639298659642	0	0.5235987755982988	3.9269908169872414	84.41427590321467
334	8.	0.5	150	0.8	0.8	1.1229639298659642	0	0.5235987755982988	4.71238898038469	84.41427590321467
335	8.	0.5	150	0.8	0.8	1.1229639298659642	0	0.5235987755982988	5.497787143782138	84.41427590321467
336	8.	0.5	150	0.8	0.8	1.1229639298659642	0	0.5235987755982988	6.283185307179586	84.41427590321467
337	8.	0.5	150	0.8	0.8	1.1229639298659642	0	1.1229639298659642	0.7853981633974483	82.40201672058447
338	8.	0.5	150	0.8	0.8	1.1229639298659642	0	1.1229639298659642	1.5707963267948966	82.40201672058447
339	8.	0.5	150	0.8	0.8	1.1229639298659642	0	1.1229639298659642	2.356194490192345	82.40201672058447
340	8.	0.5	150	0.8	0.8	1.1229639298659642	0	1.1229639298659642	3.141592653589793	82.40201672058447
341	8.	0.5	150	0.8	0.8	1.1229639298659642	0	1.1229639298659642	3.9269908169872414	82.40201672058447
342	8.	0.5	150	0.8	0.8	1.1229639298659642	0	1.1229639298659642	4.71238898038469	82.40201672058447
343	8.	0.5	150	0.8	0.8	1.1229639298659642	0	1.1229639298659642	5.497787143782138	82.40201672058447
344	8.	0.5	150	0.8	0.8	1.1229639298659642	0	1.1229639298659642	6.283185307179586	82.40201672058447
345	8.	0.5	150	0.8	0.8	1.1229639298659642	0	1.5707963267948966	0.7853981633974483	80.33993899303351
346	8.	0.5	150	0.8	0.8	1.1229639298659642	0	1.5707963267948966	1.5707963267948966	80.33993899303351
347	8.	0.5	150	0.8	0.8	1.1229639298659642	0	1.5707963267948966	2.356194490192345	80.33993899303351
348	8.	0.5	150	0.8	0.8	1.1229639298659642	0	1.5707963267948966	3.141592653589793	80.33993899303351
349	8.	0.5	150	0.8	0.8	1.1229639298659642	0	1.5707963267948966	3.9269908169872414	80.33993899303351
350	8.	0.5	150	0.8	0.8	1.1229639298659642	0	1.5707963267948966	4.71238898038469	80.33993899303351
351	8.	0.5	150	0.8	0.8	1.1229639298659642	0	1.5707963267948966	5.497787143782138	80.33993899303351
352	8.	0.5	150	0.8	0.8	1.1229639298659642	0	1.5707963267948966	6.283185307179586	80.33993899303351
353	8.	0.5	150	0.8	0.8	1.1229639298659642	0	2.018628723723829	0.7853981633974483	78.3481248843771
354	8.	0.5	150	0.8	0.8	1.1229639298659642	0	2.018628723723829	1.5707963267948966	78.3481248843771
355	8.	0.5	150	0.8	0.8	1.1229639298659642	0	2.018628723723829	2.356194490192345	78.3481248843771
356	8.	0.5	150	0.8	0.8	1.1229639298659642	0	2.018628723723829	3.141592653589793	78.3481248843771
357	8.	0.5	150	0.8	0.8	1.1229639298659642	0	2.018628723723829	3.9269908169872414	78.3481248843771
358	8.	0.5	150	0.8	0.8	1.1229639298659642	0	2.018628723723829	4.71238898038469	78.3481248843771
359	8.	0.5	150	0.8	0.8	1.1229639298659642	0	2.018628723723829	5.497787143782138	78.3481248843771
360	8.	0.5	150	0.8	0.8	1.1229639298659642	0	2.018628723723829	6.283185307179586	78.3481248843771
361	8.	0.5	150	0.8	0.8	1.1229639298659642	0	2.6179938779914944	0.7853981633974483	76.69928003656022
362	8.	0.5	150	0.8	0.8	1.1229639298659642	0	2.6179938779914944	1.5707963267948966	76.69928003656022
363	8.	0.5	150	0.8	0.8	1.1229639298659642	0	2.6179938779914944	2.356194490192345	76.69928003656022
364	8.	0.5	150	0.8	0.8	1.1229639298659642	0	2.6179938779914944	3.141592653589793	76.69928003656022
365	8.	0.5	150	0.8	0.8	1.1229639298659642	0	2.6179938779914944	3.9269908169872414	76.69928003656022
366	8.	0.5	150	0.8	0.8	1.1229639298659642	0	2.6179938779914944	4.71238898038469	76.69928003656022
367	8.	0.5	150	0.8	0.8	1.1229639298659642	0	2.6179938779914944	5.497787143782138	76.69928003656022
368	8.	0.5	150	0.8	0.8	1.1229639298659642	0	2.6179938779914944	6.283185307179586	76.69928003656022
369	8.	0.5	150	0.8	0.8	1.1229639298659642	0	3.141592653589793	0.7853981633974483	76.27791444361486
370	8.	0.5	150	0.8	0.8	1.1229639298659642	0	3.141592653589793	1.5707963267948966	76.27791444361486
371	8.	0.5	150	0.8	0.8	1.1229639298659642	0	3.141592653589793	2.356194490192345	76.27791444361486
372	8.	0.5	150	0.8	0.8	1.1229639298659642	0	3.141592653589793	3.141592653589793	76.27791444361486
373	8.	0.5	150	0.8	0.8	1.1229639298659642	0	3.141592653589793	3.9269908169872414	76.27791444361486
374	8.	0.5	150	0.8	0.8	1.1229639298659642	0	3.141592653589793	4.71238898038469	76.27791444361486
375	8.	0.5	150	0.8	0.8	1.1229639298659642	0	3.141592653589793	5.497787143782138	76.27791444361486
376	8.	0.5	150	0.8	0.8	1.1229639298659642	0	3.141592653589793	6.283185307179586	76.27791444361486
377	8.	0.5	150	0.8	0.8	1.5707963267948966	0	0.5235987755982988	0.7853981633974483	79.44566858134141
378	8.	0.5	150	0.8	0.8	1.5707963267948966	0	0.5235987755982988	1.5707963267948966	79.44566858134141
379	8.	0.5	150	0.8	0.8	1.5707963267948966	0	0.5235987755982988	2.356194490192345	79.44566858134141
380	8.	0.5	150	0.8	0.8	1.5707963267948966	0	0.5235987755982988	3.141592653589793	79.44566858134141
381	8.	0.5	150	0.8	0.8	1.5707963267948966	0	0.5235987755982988	3.9269908169872414	79.44566858134141
382	8.	0.5	150	0.8	0.8	1.5707963267948966	0	0.5235987755982988	4.71238898038469	79.44566858134141
383	8.	0.5	150	0.8	0.8	1.5707963267948966	0	0.5235987755982988	5.497787143782138	79.44566858134141
384	8.	0.5	150	0.8	0.8	1.5707963267948966	0	0.5235987755982988	6.283185307179586	79.44566858134141
385	8.	0.5	150	0.8	0.8	1.5707963267948966	0	1.1229639298659642	0.7853981633974483	77.76544099279018
386	8.	0.5	150	0.8	0.8	1.5707963267948966	0	1.1229639298659642	1.5707963267948966	77.76544099279018
387	8.	0.5	150	0.8	0.8	1.5707963267948966	0	1.1229639298659642	2.356194490192345	77.76544099279018
388	8.	0.5	150	0.8	0.8	1.5707963267948966	0	1.1229639298659642	3.141592653589793	77.76544099279018
389	8.	0.5	150	0.8	0.8	1.5707963267948966	0	1.1229639298659642	3.9269908169872414	77.76544099279018
390	8.	0.5	150	0.8	0.8	1.5707963267948966	0	1.1229639298659642	4.71238898038469	77.76544099279018
391	8.	0.5	150	0.8	0.8	1.5707963267948966	0	1.1229639298659642	5.497787143782138	77.76544099279018
392	8.	0.5	150	0.8	0.8	1.5707963267948966	0	1.1229639298659642	6.283185307179586	77.76544099279018
393	8.	0.5	150	0.8	0.8	1.5707963267948966	0	1.5707963267948966	0.7853981633974483	75.95946226556603
394	8.	0.5	150	0.8	0.8	1.5707963267948966	0	1.5707963267948966	1.5707963267948966	75.95946226556603
395	8.	0.5	150	0.8	0.8	1.5707963267948966	0	1.5707963267948966	2.356194490192345	75.95946226556603
396	8.	0.5	150	0.8	0.8	1.5707963267948966	0	1.5707963267948966	3.141592653589793	75.95946226556603
397	8.	0.5	150	0.8	0.8	1.5707963267948966	0	1.5707963267948966	3.9269908169872414	75.95946226556603
398	8.	0.5	150	0.8	0.8	1.5707963267948966	0	1.5707963267948966	4.71238898038469	75.95946226556603
399	8.	0.5	150	0.8	0.8	1.5707963267948966	0	1.5707963267948966	5.497787143782138	75.95946226556603
400	8.	0.5	150	0.8	0.8	1.5707963267948966	0	1.5707963267948966	6.283185307179586	75.95946226556603
401	8.	0.5	150	0.8	0.8	1.5707963267948966	0	2.018628723723829	0.7853981633974483	74.4304096879107
402	8.	0.5	150	0.8	0.8	1.5707963267948966	0	2.018628723723829	1.5707963267948966	74.4304096879107
403	8.	0.5	150	0.8	0.8	1.5707963267948966	0	2.018628723723829	2.356194490192345	74.4304096879107
404	8.	0.5	150	0.8	0.8	1.5707963267948966	0	2.018628723723829	3.141592653589793	74.4304096879107
405	8.	0.5	150	0.8	0.8	1.5707963267948966	0	2.018628723723829	3.9269908169872414	74.4304096879107
406	8.	0.5	150	0.8	0.8	1.5707963267948966	0	2.018628723723829	4.71238898038469	74.4304096879107
407	8.	0.5	150	0.8	0.8	1.5707963267948966	0	2.018628723723829	5.497787143782138	74.4304096879107
408	8.	0.5	150	0.8	0.8	1.5707963267948966	0	2.018628723723829	6.283185307179586	74.4304096879107
409	8.	0.5	150	0.8	0.8	1.5707963267948966	0	2.6179938779914944	0.7853981633974483	73.39750320519708
410	8.	0.5	150	0.8	0.8	1.5707963267948966	0	2.6179938779914944	1.5707963267948966	73.39750320519708
411	8.	0.5	150	0.8	0.8	1.5707963267948966	0	2.6179938779914944	2.356194490192345	73.39750320519708
412	8.	0.5	150	0.8	0.8	1.5707963267948966	0	2.6179938779914944	3.141592653589793	73.39750320519708
413	8.	0.5	150	0.8	0.8	1.5707963267948966	0	2.6179938779914944	3.9269908169872414	73.39750320519708
414	8.	0.5	150	0.8	0.8	1.5707963267948966	0	2.6179938779914944	4.71238898038469	73.39750320519708
415	8.	0.5	150	0.8	0.8	1.5707963267948966	0	2.6179938779914944	5.497787143782138	73.39750320519708
416	8.	0.5	150	0.8	0.8	1.5707963267948966	0	2.6179938779914944	6.283185307179586	73.39750320519708
417	8.	0.5	150	0.8	0.8	1.5707963267948966	0	3.141592653589793	0.7853981633974483	73.15061143757211
418	8.	0.5	150	0.8	0.8	1.5707963267948966	0	3.141592653589793	1.5707963267948966	73.15061143757211
419	8.	0.5	150	0.8	0.8	1.5707963267948966	0	3.141592653589793	2.356194490192345	73.15061143757211
420	8.	0.5	150	0.8	0.8	1.5707963267948966	0	3.141592653589793	3.141592653589793	73.15061143757211
421	8.	0.5	150	0.8	0.8	1.5707963267948966	0	3.141592653589793	3.9269908169872414	73.15061143757211
422	8.	0.5	150	0.8	0.8	1.5707963267948966	0	3.141592653589793	4.71238898038469	73.15061143757211
423	8.	0.5	150	0.8	0.8	1.5707963267948966	0	3.141592653589793	5.497787143782138	73.15061143757211
424	8.	0.5	150	0.8	0.8	1.5707963267948966	0	3.141592653589793	6.283185307179586	73.15061143757211
425	8.	0.5	150	0.8	0.8	2.018628723723829	0	0.5235987755982988	0.7853981633974483	75.50447508959138
426	8.	0.5	150	0.8	0.8	2.018628723723829	0	0.5235987755982988	1.5707963267948966	75.50447508959138
427	8.	0.5	150	0.8	0.8	2.018628723723829	0	0.5235987755982988	2.356194490192345	75.50447508959138
428	8.	0.5	150	0.8	0.8	2.018628723723829	0	0.5235987755982988	3.141592653589793	75.50447508959138
429	8.	0.5	150	0.8	0.8	2.018628723723829	0	0.5235987755982988	3.9269908169872414	75.50447508959138
430	8.	0.5	150	0.8	0.8	2.018628723723829	0	0.5235987755982988	4.71238898038469	75.50447508959138
431	8.	0.5	150	0.8	0.8	2.018628723723829	0	0.5235987755982988	5.497787143782138	75.50447508959138
432	8.	0.5	150	0.8	0.8	2.018628723723829	0	0.5235987755982988	6.283185307179586	75.50447508959138
433	8.	0.5	150	0.8	0.8	2.018628723723829	0	1.1229639298659642	0.7853981633974483	73.89572304465896
434	8.	0.5	150	0.8	0.8	2.018628723723829	0	1.1229639298659642	1.5707963267948966	73.89572304465896
435	8.	0.5	150	0.8	0.8	2.018628723723829	0	1.1229639298659642	2.356194490192345	73.89572304465896
436	8.	0.5	150	0.8	0.8	2.018628723723829	0	1.1229639298659642	3.141592653589793	73.89572304465896
437	8.	0.5	150	0.8	0.8	2.018628723723829	0	1.1229639298659642	3.9269908169872414	73.89572304465896
438	8.	0.5	150	0.8	0.8	2.018628723723829	0	1.1229639298659642	4.71238898038469	73.89572304465896
439	8.	0.5	150	0.8	0.8	2.018628723723829	0	1.1229639298659642	5.497787143782138	73.89572304465896
440	8.	0.5	150	0.8	0.8	2.018628723723829	0	1.1229639298659642	6.283185307179586	73.89572304465896
441	8.	0.5	150	0.8	0.8	2.018628723723829	0	1.5707963267948966	0.7853981633974483	72.49520580463326
442	8.	0.5	150	0.8	0.8	2.018628723723829	0	1.5707963267948966	1.5707963267948966	72.49520580463326
443	8.	0.5	150	0.8	0.8	2.018628723723829	0	1.5707963267948966	2.356194490192345	72.49520580463326
444	8.	0.5	150	0.8	0.8	2.018628723723829	0	1.5707963267948966	3.141592653589793	72.49520580463326
445	8.	0.5	150	0.8	0.8	2.018628723723829	0	1.5707963267948966	3.9269908169872414	72.49520580463326
446	8.	0.5	150	0.8	0.8	2.018628723723829	0	1.5707963267948966	4.71238898038469	72.49520580463326
447	8.	0.5	150	0.8	0.8	2.018628723723829	0	1.5707963267948966	5.497787143782138	72.49520580463326
448	8.	0.5	150	0.8	0.8	2.018628723723829	0	1.5707963267948966	6.283185307179586	72.49520580463326
449	8.	0.5	150	0.8	0.8	2.018628723723829	0	2.018628723723829	0.7853981633974483	71.40522807800383
450	8.	0.5	150	0.8	0.8	2.018628723723829	0	2.018628723723829	1.5707963267948966	71.40522807800383
451	8.	0.5	150	0.8	0.8	2.018628723723829	0	2.018628723723829	2.356194490192345	71.40522807800383
452	8.	0.5	150	0.8	0.8	2.018628723723829	0	2.018628723723829	3.141592653589793	71.40522807800383
453	8.	0.5	150	0.8	0.8	2.018628723723829	0	2.018628723723829	3.9269908169872414	71.40522807800383
454	8.	0.5	150	0.8	0.8	2.018628723723829	0	2.018628723723829	4.71238898038469	71.40522807800383
455	8.	0.5	150	0.8	0.8	2.018628723723829	0	2.018628723723829	5.497787143782138	71.40522807800383
456	8.	0.5	150	0.8	0.8	2.018628723723829	0	2.018628723723829	6.283185307179586	71.40522807800383
457	8.	0.5	150	0.8	0.8	2.018628723723829	0	2.6179938779914944	0.7853981633974483	70.73402725067162
458	8.	0.5	150	0.8	0.8	2.018628723723829	0	2.6179938779914944	1.5707963267948966	70.73402725067162
459	8.	0.5	150	0.8	0.8	2.018628723723829	0	2.6179938779914944	2.356194490192345	70.73402725067162
460	8.	0.5	150	0.8	0.8	2.018628723723829	0	2.6179938779914944	3.141592653589793	70.73402725067162
461	8.	0.5	150	0.8	0.8	2.018628723723829	0	2.6179938779914944	3.9269908169872414	70.73402725067162
462	8.	0.5	150	0.8	0.8	2.018628723723829	0	2.6179938779914944	4.71238898038469	70.73402725067162
463	8.	0.5	150	0.8	0.8	2.018628723723829	0	2.6179938779914944	5.497787143782138	70.73402725067162
464	8.	0.5	150	0.8	0.8	2.018628723723829	0	2.6179938779914944	6.283185307179586	70.73402725067162
465	8.	0.5	150	0.8	0.8	2.018628723723829	0	3.141592653589793	0.7853981633974483	70.58761475551954
466	8.	0.5	150	0.8	0.8	2.018628723723829	0	3.141592653589793	1.5707963267948966	70.58761475551954
467	8.	0.5	150	0.8	0.8	2.018628723723829	0	3.141592653589793	2.356194490192345	70.58761475551954
468	8.	0.5	150	0.8	0.8	2.018628723723829	0	3.141592653589793	3.141592653589793	70.58761475551954
469	8.	0.5	150	0.8	0.8	2.018628723723829	0	3.141592653589793	3.9269908169872414	70.58761475551954
470	8.	0.5	150	0.8	0.8	2.018628723723829	0	3.141592653589793	4.71238898038469	70.58761475551954
471	8.	0.5	150	0.8	0.8	2.018628723723829	0	3.141592653589793	5.497787143782138	70.58761475551954
472	8.	0.5	150	0.8	0.8	2.018628723723829	0	3.141592653589793	6.283185307179586	70.58761475551954
473	8.	0.5	150	0.8	0.8	2.6179938779914944	0	0.5235987755982988	0.7853981633974483	72.00746806009302
474	8.	0.5	150	0.8	0.8	2.6179938779914944	0	0.5235987755982988	1.5707963267948966	72.00746806009302
475	8.	0.5	150	0.8	0.8	2.6179938779914944	0	0.5235987755982988	2.356194490192345	72.00746806009302
476	8.	0.5	150	0.8	0.8	2.6179938779914944	0	0.5235987755982988	3.141592653589793	72.00746806009302
477	8.	0.5	150	0.8	0.8	2.6179938779914944	0	0.5235987755982988	3.9269908169872414	72.00746806009302
478	8.	0.5	150	0.8	0.8	2.6179938779914944	0	0.5235987755982988	4.71238898038469	72.00746806009302
479	8.	0.5	150	0.8	0.8	2.6179938779914944	0	0.5235987755982988	5.497787143782138	72.00746806009302
480	8.	0.5	150	0.8	0.8	2.6179938779914944	0	0.5235987755982988	6.283185307179586	72.00746806009302
481	8.	0.5	150	0.8	0.8	2.6179938779914944	0	1.1229639298659642	0.7853981633974483	70.70707965632982
482	8.	0.5	150	0.8	0.8	2.6179938779914944	0	1.1229639298659642	1.5707963267948966	70.70707965632982
483	8.	0.5	150	0.8	0.8	2.6179938779914944	0	1.1229639298659642	2.356194490192345	70.70707965632982
484	8.	0.5	150	0.8	0.8	2.6179938779914944	0	1.1229639298659642	3.141592653589793	70.70707965632982
485	8.	0.5	150	0.8	0.8	2.6179938779914944	0	1.1229639298659642	3.9269908169872414	70.70707965632982
486	8.	0.5	150	0.8	0.8	2.6179938779914944	0	1.1229639298659642	4.71238898038469	70.70707965632982
487	8.	0.5	150	0.8	0.8	2.6179938779914944	0	1.1229639298659642	5.497787143782138	70.70707965632982
488	8.	0.5	150	0.8	0.8	2.6179938779914944	0	1.1229639298659642	6.283185307179586	70.70707965632982
489	8.	0.5	150	0.8	0.8	2.6179938779914944	0	1.5707963267948966	0.7853981633974483	69.47226593214404
490	8.	0.5	150	0.8	0.8	2.6179938779914944	0	1.5707963267948966	1.5707963267948966	69.47226593214404
491	8.	0.5	150	0.8	0.8	2.6179938779914944	0	1.5707963267948966	2.356194490192345	69.47226593214404
492	8.	0.5	150	0.8	0.8	2.6179938779914944	0	1.5707963267948966	3.141592653589793	69.47226593214404
493	8.	0.5	150	0.8	0.8	2.6179938779914944	0	1.5707963267948966	3.9269908169872414	69.47226593214404
494	8.	0.5	150	0.8	0.8	2.6179938779914944	0	1.5707963267948966	4.71238898038469	69.47226593214404
495	8.	0.5	150	0.8	0.8	2.6179938779914944	0	1.5707963267948966	5.497787143782138	69.47226593214404
496	8.	0.5	150	0.8	0.8	2.6179938779914944	0	1.5707963267948966	6.283185307179586	69.47226593214404
497	8.	0.5	150	0.8	0.8	2.6179938779914944	0	2.018628723723829	0.7853981633974483	68.66548046282368
498	8.	0.5	150	0.8	0.8	2.6179938779914944	0	2.018628723723829	1.5707963267948966	68.66548046282368
499	8.	0.5	150	0.8	0.8	2.6179938779914944	0	2.018628723723829	2.356194490192345	68.66548046282368
500	8.	0.5	150	0.8	0.8	2.6179938779914944	0	2.018628723723829	3.141592653589793	68.66548046282368
501	8.	0.5	150	0.8	0.8	2.6179938779914944	0	2.018628723723829	3.9269908169872414	68.66548046282368
502	8.	0.5	150	0.8	0.8	2.6179938779914944	0	2.018628723723829	4.71238898038469	68.66548046282368
503	8.	0.5	150	0.8	0.8	2.6179938779914944	0	2.018628723723829	5.497787143782138	68.66548046282368
