Case	f0	q	M_tot	chi1	chi2	theta1	phi1	theta2	phi2	f_peak
173	11.13993569192241	3.5616475738812916	170.50223301104398	0.7714311953999697	0.592178350554788	2.256943495883038	0	1.9995314907929904	1.8501265184983584	58.42355302331644
174	18.592361352702962	3.0049158908341553	102.15973696346384	0.7627657638670935	0.44052348527481566	1.7338153215996552	0	0.8562751742740894	4.362174804659805	106.81847303083315
175	21.07242239972834	1.415596199711576	90.13638354561618	0.6625102125966014	0.17568465090260466	1.903038562401824	0	2.387795023114379	3.043901364871939	123.79608735040011
176	27.190200063504268	1.9057838427892282	69.85582935309131	0.44954011430617835	0.6721839522671904	0.49937019210993483	0	0.9980707859274001	4.384976689978528	178.9743458562096
177	19.43042192722258	1.5473313247540896	97.75347097776105	0.7075817825440995	0.5930400959429796	0.3446162040761547	0	1.931082482193442	3.2837221901842053	129.3257923102028
178	8.372696236254225	1.866490514271657	208.07699754134507	0.3128049376200748	0.6303798005004317	0.9148909567627578	0	1.4272886712765445	5.511286440693647	56.842081309845376
179	32.017914347413594	3.483994087301527	54.382926124737764	0.6353755532076555	0.16570198018039184	1.373319174259832	0	2.747108431050716	4.984337810290288	204.53564464255786
180	31.320462548977897	3.3661281621895442	58.91636734801102	0.4371887723562635	0.3198897968976032	1.7020262711326248	0	1.459174507500015	1.971371871941324	183.7968276907814
181	19.875347538216953	3.4367439012319787	95.5651920613758	0.3013203751068687	0.6054667287854847	1.2117607369143826	0	1.7703035968949197	5.220724356620321	116.57116338075325
182	13.545556439455394	3.413233595118162	140.22214204126584	0.298997889699238	0.2984485507002096	1.9788674090467657	0	1.3442647550943205	0.9604402640702707	76.21620189116858
183	17.301146086421227	1.1632148459520275	109.78405554188578	0.14504470476879938	0.4501380144091476	1.1591992155789679	0	1.3338787206923832	4.116488760046238	107.17711060776129
184	12.091589245290432	3.7947554129023953	157.083176946124	0.12811326343295515	0.6325863522578217	2.248485141052489	0	1.8267672345032278	4.296594704929808	67.40316212561991
185	14.237922004698119	3.8309293992325735	133.40342925925785	0.726700035992665	0.14055512668454762	0.5612358418648145	0	2.116575550466347	1.5743451996907858	94.75729855523977
186	14.653841913493872	2.3295242298361245	129.61706635034943	0.5189636738513441	0.7433783800611835	0.9945140769093322	0	2.090030206641294	2.4909778205641313	89.68748858447802
187	34.14573575753568	3.514129741132348	40.552073128091195	0.3604777333422753	0.13240570767757442	1.8152645602523838	0	0.19269008864649273	3.4085518522682907	264.9856278933564
188	8.812052501302688	2.1628351039352314	205.22117896271146	0.21718814141459786	0.5224499997117293	2.614820787603281	0	2.0630658203728998	2.4703842867942356	53.1094787066435
189	31.393976090867742	3.724843160209879	58.438528847888534	0.20249694302965837	0.388755402927043	0.7443622315188367	0	0.6207341823023574	1.0885205467740153	193.01855077220057
190	34.71145588282568	1.0170025934459472	36.87488863652169	0.2218639850558286	0.17791257956797923	0.37816351318158126	0	2.2038825061935525	2.7471192088930323	317.8189093883816
191	7.218708559048121	3.1836409959048604	215.5779249441121	0.6639151114934247	0.3521070394412986	2.1641212735065367	0	0.9083471280936006	4.157771461381698	48.11095590748193
192	16.811513071222898	3.4016967807688907	112.98148210101158	0.37782905203151107	0.7078551850098411	2.2243058918451526	0	1.4429040058672995	5.30638928133652	92.83658839824788
193	10.265788953097433	1.570778293665438	185.02060269436413	0.27161588886096	0.6769955116350046	1.342316973905146	0	1.017737601951473	1.7691120716473776	64.6564280841943
194	34.92783534470158	3.4501131449828693	35.46842072786043	0.5349187829160045	0.10167051585409648	2.2751650227366915	0	2.93918929027976	6.011328174254331	286.876217505139
195	7.582668856724087	2.73027849216286	213.21218064347403	0.12789505009589464	0.7341657478996944	0.8284398361879003	0	1.4851602190067135	0.7550119275112408	53.29530001329854
196	9.378743125352447	3.745354069843419	201.53768622289527	0.49890696600423245	0.5452526397284612	2.8900970714183876	0	0.9040807083645004	5.634070261116765	49.88189319106647
197	10.20503294549835	1.2961367795156304	186.12211829473108	0.6879789000463667	0.47344659511276554	1.8195104358312886	0	1.1231530593289987	4.07905700282409	62.37323873814916
198	7.918146189918236	1.2111245377838555	211.03157579710722	0.5640585003567993	0.16323409853328497	1.418613155436169	0	1.3978018488031045	4.463694201902696	55.32833068492829
199	13.367261516145183	1.888401356872563	142.0924360429239	0.1769171040084998	0.20963947929363058	1.0295424454187256	0	1.0361964575966784	0.5455571604977054	82.03471147501779
200	8.076543774571117	1.482011291727059	210.00199046727818	0.3494838780531212	0.27119956549459834	1.291586684177545	0	1.6574806302154295	1.8790763982696959	55.418676219024846
201	32.528721583091205	2.314972773217045	51.06267577258291	0.41969590450458694	0.35200086120962615	0.9937757950162076	0	0.8911397646832194	3.6102871829645427	232.36744178060292
202	34.571445333685	3.4904440064858377	37.78495811600561	0.61042791155495	0.6721081709384487	1.9741717004596926	0	1.092321721011639	2.2012363198408647	277.87223787549755
203	18.125234068295473	2.9953590514977586	104.79260432600256	0.45392341526665536	0.28275631578754756	1.9220637165398935	0	1.3062980587380542	4.919986310929991	102.96014538941904
204	16.446505010157903	3.4524982034528238	115.48893891002893	0.32156874425277915	0.7816094773106426	1.6497673171334728	0	1.966810667817548	4.458827362130965	93.14917336305432
205	10.513469326809203	3.721582927465249	180.66185728685895	0.27070327098570857	0.10519049282371662	1.0658917857620278	0	1.4895530749196888	2.2906785759176103	61.741643363695864
206	13.18621554899247	3.492219823872304	144.04334207220074	0.7272978464282638	0.3762733228176959	1.1946089578069945	0	2.7836465350007007	1.1947221789988278	79.31961523342258
207	33.43590758579073	2.493525840541049	45.165960858321114	0.7391084346158927	0.37998252404494026	1.363805027850765	0	2.4370495452610736	6.1038686305038485	252.0611005418687
208	8.0951949554514	2.520483417890815	209.88075767032353	0.1599153355700742	0.12246772816895402	1.6215524324096227	0	0.7431861250142044	2.427420956215302	53.62279244960286
209	10.535755855717039	1.140619974141834	180.27970269399952	0.4856423713085849	0.28496028718911126	0.24931842591519243	0	2.4010857684942177	3.529699306779067	67.23032616934238
210	30.875341935450344	2.752001298291626	61.518178922474334	0.7949411772063508	0.32829566970090496	0.3825362655903773	0	0.45747356602781153	1.8371646699143227	218.96006762512482
211	19.44152395544286	3.5568249501749474	97.69764941697409	0.7886073081485856	0.6293826833937766	1.4446417150267292	0	1.919503634526369	6.2096810156626265	113.16078001142284
212	32.3423530864663	1.4324299062724934	52.27407221204126	0.22529780627513785	0.5207978242308884	2.05216100904813	0	1.30694246372801	5.289367888601134	220.26563619837842
213	6.208284635616277	1.9344718569029529	222.1456870141812	0.23980498470690825	0.3912117280669086	2.027001733169468	0	1.7465799597022567	0.45369160280023646	50.366972041754515
214	10.942869695228582	1.4906327720865882	173.57271510344123	0.41800791367112655	0.29621982261721413	1.8636686545110528	0	0.7257792865769691	4.970277928281309	66.82189265804321
215	11.407904766694369	2.7088173450052517	166.49720964710644	0.3539541211966061	0.17645116774622183	2.0741857633299277	0	2.4258691088878495	2.105920082752011	64.73373162842515
216	25.144602264600724	2.9713095537338896	75.53881295979875	0.41016467582100846	0.20797167111458126	2.9735103264401155	0	1.241191300772462	1.2376304169281642	136.9329789956906
217	10.025830098845084	2.9389507109595794	189.4488533801267	0.3504101884264772	0.7903185497731793	2.0455333232940873	0	1.7575763905260267	3.259856806852577	56.519173882721695
218	12.681042474002375	2.948030554934575	149.78153310630063	0.5975814954968757	0.1499751802288407	1.0469351697665634	0	0.5041011187717488	0.5412120938449512	79.11170400530011
219	25.88426526985363	1.8746535075865545	73.38024098692696	0.3339829959855709	0.5774661811743229	2.2663417727673885	0	1.1168462529097072	3.256533841497557	153.51420819705825
220	12.850711608923769	3.8868586026597924	147.80396904865785	0.5602135278530225	0.5854221300188018	1.8665743923100906	0	2.227231437749088	3.1157234708526005	70.00276439370255
221	7.64918515510286	3.311325449239674	212.77982427165563	0.5079815246701591	0.48293451459399717	1.875634077999028	0	1.350807119472151	5.822682091035489	50.13538251885169
222	11.07757142394485	3.0542570541890637	171.46211406757084	0.40483863927314157	0.324691537020259	2.199607521622692	0	0.603327799038082	5.180925070885348	62.267648718822194
223	32.762144737474564	2.1868203960295123	49.54542375183908	0.3093403390498237	0.6650865837487878	1.958841008698359	0	1.6026186825600077	0.3848158274278992	223.92764252716384
224	20.393509388000084	2.5208291716574003	93.1370668702294	0.10315467422763824	0.45616718853081983	2.1292748217892736	0	2.7585079835721578	3.5062166132034367	117.584091467041
225	18.532625357103168	1.6623958862320434	102.48902547770746	0.7276063933845558	0.25599989461687245	2.8262509837715255	0	1.2781201836185647	2.6228384562943017	104.28715019838799
226	20.250617748489667	2.872136373627286	93.79425385735587	0.5447454952878998	0.3876807382171429	1.9959339606566775	0	1.963848288110949	3.9397667096550855	113.07379038861117
227	6.563938896229839	3.9459780181567714	219.833932008438	0.6723554648173282	0.2475561294240327	0.4644432712870119	0	2.4841979111062735	1.5027447838631467	56.79783701387414
228	9.461742416137294	2.153622621169716	200.74324616271872	0.3212641879983936	0.5318483181110785	1.4667901732294093	0	0.906604428671223	2.2447941119726096	57.91442875847815
229	7.814503762194253	2.5090656093289	211.7052522509896	0.24223038423522847	0.48440524071554214	1.141009982311592	0	1.107528228988693	3.8448796975843518	54.56459082123575
230	14.747206801831059	3.5592021504234435	128.7964634369489	0.1331320343201997	0.5706051281151987	1.6107407334734811	0	2.6714299716690504	2.9818913766256188	83.30256763655261
231	16.942084996206052	2.5337004267357743	112.11074378663932	0.2580338116954525	0.7496289023675373	1.6527792013246136	0	3.00691021108785	3.5554576217423772	97.02433813695667
232	14.617061865689093	2.3456832871152464	129.94321187302245	0.6290305407210124	0.6520001683538255	2.5476260364603407	0	1.1478643573013592	1.6261749663312761	81.4129881467758
233	16.99469012021439	2.7608189857530494	111.76371981412507	0.28253282202522123	0.27048034401066623	0.2791772907469536	0	1.142361407279888	4.041495177738595	105.6396938790733
234	12.530671483107772	3.5389784753859104	151.57893221945733	0.28807275258153664	0.5347807427152782	1.446995411562927	0	1.6403848379972157	4.384437523683722	72.20835779217992
235	31.232276578273254	2.27727681603787	59.489576730800565	0.7065053231666563	0.143831475862652	0.36496418666120073	0	1.915573789773932	5.16042533618552	215.12451110641697
236	34.013776617158506	1.000216717845789	41.4098083982781	0.5559676978816142	0.7389398604107771	2.03968975007457	0	2.9662289267804813	1.4081952567488578	260.98102642991864
237	10.16958508287088	3.6373150446268356	186.77087302287487	0.4660120065556588	0.4573927991746982	1.6559657636161653	0	2.7476878381513643	1.8722366798191246	57.03831468749411
238	10.13919583659963	1.180937493772162	187.3306580560821	0.7966995385274094	0.6761393503679816	1.6643350946558082	0	2.2689661576096785	0.3995356183166763	58.64812869357929
239	14.919141601095502	2.5540008941777668	127.31216586478706	0.100143245616226	0.29857901701874	1.2997080240896273	0	0.5671895149445659	5.294178382815426	89.41409881315441
240	28.211807937451383	1.277673127377824	67.32621435978962	0.2111931141232951	0.37652430063667097	2.341527442214403	0	0.6745321659032105	0.8973694609676643	175.06915045266894
241	34.84788347451866	3.094572480088538	35.9881084037371	0.5749277593042617	0.5981668790528487	2.8382075023550133	0	1.7016421024653847	6.0433460949937	280.7831923364294
242	25.24452427883118	3.5714446526050816	75.23981899339418	0.11021252237953283	0.6368037882780875	1.3366304152409356	0	1.7034476483451395	5.01707836174916	145.13785891861727
243	13.893726842085352	2.485663326580884	136.70826496427077	0.5207726339724588	0.427055036926971	2.159756452328256	0	1.9105252039448526	5.258239897505522	78.02079315005275
244	31.828114604696868	1.1749442827654892	55.61662568609603	0.31444078058211167	0.3513728241493612	2.3259800048354125	0	1.4448562477257836	6.057569692255294	204.56621745538797
245	10.043009083988062	2.83076057641245	189.1247964560851	0.2278475984318763	0.46808279479321846	1.5124546922670274	0	1.6616939716371812	4.158712566482672	58.805933863734666
246	20.6467150232417	2.6777164435187	91.9948650267552	0.3566074440901832	0.13740973713505678	0.9185370523605767	0	1.2619941715993157	4.398661534504521	126.83414440465127
247	10.764750721867168	3.0261367996863457	176.44470976612388	0.3193396051312156	0.75396172873366	1.281286374151586	0	2.4845396777288533	4.396000827528873	62.468450046001614
248	15.526434238788811	3.5129142225126397	122.33257802957513	0.7877298181124792	0.3007926090657229	2.0487614341322957	0	1.7738934464912968	2.6831515265047603	83.46215098302754
249	32.1610836052041	1.7627967903036512	53.452325018498385	0.5561574809765373	0.12908498133326862	2.3176813710278377	0	0.927409499203677	4.8127694096224936	206.17923386178293
250	8.836358382629129	1.4318427940409322	205.0631905761012	0.2969438270836463	0.2385487625652727	1.590046631719909	0	1.7440316787489516	0.5124556027765008	56.069208728176456
251	22.287289582411628	1.4162486535127679	85.22312378810113	0.5548567537540263	0.34476435502391145	1.2040744329695978	0	1.5313716920541947	6.104362634941671	138.78088810060393
252	15.77962380127745	3.4151334439930494	120.36972162603604	0.5660429212353324	0.7008730131198164	1.904262836139481	0	1.090670134504236	1.3472460386944771	88.49240057287736
253	22.242131993799546	3.6577771779138217	85.396149173563	0.419231066536218	0.12917193548468708	1.515355213776632	0	1.8006148516981997	0.3039630615710385	127.65234840102046
254	9.479642479849232	1.3674905249979608	200.3641939992562	0.787225794586802	0.2461173816185681	0.7448534187322012	0	1.5918644018966146	5.043406008484606	62.764934143178586
255	10.082165955946357	2.4511256220063116	188.39028543729955	0.3454136093053768	0.3006767087542821	1.4225421089222923	0	2.1333488848075466	1.7504485587231393	59.7184318643979
256	14.125291349084092	3.3667114160634837	134.4671389524837	0.7646945996897667	0.4349826904472709	2.683856057568134	0	3.0068460720566588	6.209782758139353	72.74122322772527
257	15.644768195168545	2.093170881537011	121.40728433123365	0.631120559296342	0.20324791382597707	0.6581116300202485	0	1.660950070347096	1.1718956327921966	101.93793403315955
258	12.252509810515727	1.5367514396874404	155.02011332029463	0.5105190861975226	0.6564209679184501	1.9361876524680823	0	1.5234511475360628	0.7013928895815562	73.01653576981911
259	22.129339329513915	2.3997940349425644	85.83140914746454	0.4799575985402922	0.3989905498571069	0.5486281312023594	0	1.5137095180741413	1.703533313761656	142.06331973094814
260	10.832154495269076	2.448496267348121	175.3467814225611	0.3306684391853366	0.17810261008173534	2.682321729139223	0	1.5502475369665978	1.32405671284305	61.281778293029056
261	12.449623087740598	1.1062717211672686	152.5657195673586	0.6147542921537021	0.11017400001458266	0.23637530094055476	0	1.0615772785795214	2.672075076882951	82.91931790109705
262	17.16233113114886	1.9586531914537733	110.67202232486716	0.4294564067509625	0.642758863251649	1.712143546391176	0	1.2290675326296863	5.558623639593126	103.72940716808964
263	11.797832854002648	2.915066913369804	160.99438645737825	0.7422708805868501	0.30762736004060576	2.0466951488745164	0	1.6362725706863244	2.645633667679764	65.00451671238926
264	31.28628531163692	2.081284487026722	59.138519612879634	0.28424703383985006	0.27974252933996835	1.8770157985785807	0	1.9114277787888325	2.8505095895769106	189.22924485362935
265	34.33242834680328	1.9843796064668773	39.3385700843487	0.5134708347830497	0.5583738975758628	1.7972934342244737	0	1.4050799134508731	4.949194399546684	286.85512543942093
266	27.562767901923227	2.501215578964895	68.91158670622113	0.12895800997500828	0.17081127089903714	1.893238631644534	0	2.4643179088513114	2.4687354543290407	160.60538383474906
267	10.100180642547095	1.4164401308515173	188.05427576876815	0.4578627664492585	0.22259564460276682	0.48579424593610393	0	1.1019931802403946	3.467744664074626	65.11236409107941
268	12.77269471047361	1.0024824118156874	148.7067634257055	0.34863944888004916	0.28881303467380104	2.0499910341977357	0	2.024939508927123	4.105841992423901	75.16091582147925
269	23.680942424054006	3.9819560171724477	80.20765839962291	0.14418873360768314	0.6667368571675205	1.2532706598599002	0	1.2721659644334427	4.859826160755453	136.13795828096823
270	15.162571738158947	1.1847087558415654	125.26822410297245	0.33464998964436643	0.7826008666181425	1.9196130995330665	0	2.6937394837323296	1.2003921654029908	86.81991321887611
271	9.499683394155365	2.211879872760872	199.94150208351977	0.7498873912463624	0.3452614038711177	1.4609043695364896	0	1.7385029435237132	4.479834175120002	57.15050861968349
272	11.602062634694066	3.475489102061518	163.71094089094248	0.6028981624486638	0.20836633919595748	1.4623596274326576	0	2.2728751247113834	1.3533726316039187	67.19088892973386
273	20.25430539323601	2.80370755271855	93.77717708414238	0.22400375995156308	0.702521300157654	1.4022603360565806	0	1.90559583155916	0.31811540982517883	118.5149615399113
274	11.488034369053503	3.858169701834412	165.33589356441274	0.6873387216844	0.34902208963465353	1.4418301367751074	0	2.6036856455521313	0.59441104891925	65.9708355849831
275	12.19386742933958	1.9649694604031067	155.76562528167852	0.4661866071307015	0.14108593125914015	1.7929159412038285	0	0.5034398190451296	0.9285516296798875	72.73994818980374
276	19.93607809766954	2.412811399492627	95.27407670568184	0.7882194673542124	0.17687128811172848	2.9019624757637636	0	0.7759844363959427	0.7985933502355174	106.53328746268933
277	14.891499474890217	1.2774921588158188	127.54848560748741	0.7790694568819536	0.16944055796815793	1.1330876792513682	0	2.4372559787591976	2.212018081271026	93.51320828556875
278	17.011387932526972	2.31510187714714	111.65401691075681	0.7420369971633021	0.44906622847122657	1.1204909619075925	0	0.6645708042186307	2.7113427918020285	109.50129511893257
279	34.77944872764724	2.2957760831495957	36.4329347032276	0.5159237908362888	0.586281341950819	2.272886736844584	0	0.8309463319061798	5.292492415418257	302.0026044815941
280	6.2580516511490565	3.660451232235814	221.82220108973218	0.1212411521281711	0.4475073255202451	2.025986768830988	0	1.3545969383047596	0.45254911765472183	48.48176067022807
281	31.218047534852168	3.9895113287192476	59.58206560552651	0.15636861318484618	0.5412069983534482	1.7477543868121834	0	1.6095714271616064	2.5336907072561594	179.24636545452952
282	9.718039725014632	1.214933191482285	195.4490278017321	0.5213536146658466	0.7231440903847992	2.748086525520785	0	2.3933414018599	3.6842140668109824	54.276037674910505
283	23.43536138395715	3.806204726613281	81.04815732775566	0.43505187431253334	0.4518138866523882	1.3670293333801815	0	0.7279720636090868	2.849041816009885	137.5257143983305
284	20.426066919212193	3.2074230668039707	92.98861449668203	0.5709527773452134	0.177985522825842	1.1733906700882457	0	1.666175406412897	2.390852042062628	123.54878374697346
285	12.7775901825455	2.9315335438681878	148.6497899197861	0.5671211292354479	0.3432861812736644	0.7183770330130326	0	0.4813216019274161	2.1693776365191972	83.05730594320976
286	16.535041503441327	2.9623119825953763	114.87055982558087	0.11989951750688488	0.1062494116563194	1.1718750682838257	0	1.5009363232917223	3.4300168246780682	97.34678061221871
287	14.007743269445296	3.779450979844933	135.5955320715633	0.4395262341108914	0.3937574293921362	0.5889651854206414	0	2.421743168087478	2.0584401492314477	86.05313904081926
288	34.499431297038704	3.9304173865307437	38.25304982229824	0.33446420303742064	0.2805861847777581	1.8658187811279012	0	1.0644364523303282	3.20859248392785	276.13237423688696
289	16.383046067622093	3.550494534916819	115.9362770407862	0.5309767591840007	0.1377794108406204	1.7077791367800659	0	1.7337849107643406	5.559893563400513	92.3536566023324
290	14.448735778020602	1.5056434573253155	131.45702466802538	0.6483459440655153	0.35827819132407446	2.2180249935970227	0	2.5699110522632425	4.067715138161622	82.24290851901503
291	6.501665777385664	3.568241094169209	220.23870768570083	0.2818736553068599	0.6922255781866666	1.574296493564803	0	2.596315835226064	2.234037595766342	48.68199036098885
292	27.777283210983374	2.2003271948217495	68.37940589538562	0.4446290537207831	0.3799183029122367	1.7573293238382282	0	0.7250230027178933	0.9969650490727959	165.71506634278012
293	9.87399829651364	2.819107670982583	192.36196605072735	0.5681428788700307	0.6892767008307292	2.818248121792456	0	0.6776088819266602	4.5086061522366485	54.10420722614336
294	15.599834931686194	3.8908658142638073	121.75697973185044	0.395024817103551	0.7902189881622821	0.354217623408842	0	0.872336386516492	6.0989474972491085	98.97985226241244
295	11.271962756906003	1.0358094009506607	168.5051797757074	0.6557895734156438	0.33302773527356366	1.9413332438323747	0	2.4828215528219912	3.4858452369992996	65.13484553653059
296	10.047163634301219	2.9614280648354514	189.04659322474362	0.17082975360827346	0.5956797445507933	1.6257496690386397	0	0.8758457686448466	5.3582173502619685	59.28511486091539
297	13.431489067462545	3.8537609222768294	141.41297442584215	0.2228056535944074	0.5217136004422156	0.7539776934605172	0	1.9438827513035213	1.6507276878610249	78.6597787067288
298	19.6599844904565	2.0905292824575445	96.61204468462577	0.1471522325908523	0.3109226613842815	0.9222043595904114	0	2.4931588971140024	5.61388053583889	117.6265870221233
299	20.450222337072116	3.6875534042415454	92.8787786318795	0.7234048477198776	0.6402452101488283	1.0415834123805074	0	1.5449661586071746	1.2384174767274327	127.53722638257538
300	12.042967616339538	3.7989539904814125	157.7173708398409	0.3095833167597033	0.33936021263284166	0.22806769611741923	0	1.4059324101974204	4.255893255687127	73.74484709999916
301	14.31386527430775	3.21620279054474	132.69565245521113	0.7423106324014046	0.7036866666765644	2.2387666643678474	0	0.37079703039025197	1.563057464776441	78.22581137055678
302	13.651434825987725	1.9457143780451807	139.1346090755825	0.434720851624937	0.3112033536797072	1.4571518975268578	0	1.8469079228545509	3.0291212998673487	82.22640452371378
303	9.62894588916114	3.0536908263344147	197.25744203104773	0.5984214445581879	0.6237215822360302	1.996904076168482	0	1.1501786618617018	3.62143255220321	53.981699537802655
304	28.172694466664314	3.86663492961788	67.41968616364923	0.29288118131749885	0.19707306574785965	1.1188271799686829	0	0.9703802782551139	3.125235381306144	165.6212702927568
305	9.23122911298369	2.489560674706521	202.49652826213423	0.4048845603911422	0.6075950147429503	0.9137609846148094	0	1.5080432650562348	0.44757007049291	58.13933116768383
306	19.212247572819265	1.9931256045531676	98.86355397727061	0.3595910669389141	0.5197550058605964	2.410180078988053	0	2.06319407543938	3.9774897376649143	109.61641470086181
307	10.13953103377981	3.8282458251411455	187.32446525595623	0.5188558114764183	0.5625554982037533	2.1180662082951254	0	1.0505540849811295	3.0192313659914802	55.22196555300407
308	13.016111110856915	1.8247360463835238	145.9257955420835	0.7704811718869782	0.48010834241964995	0.8983743566351692	0	2.343588552063626	5.179216837782425	82.15936713587288
309	11.772205586985233	3.7885132277584184	161.3448569832716	0.6367066453895998	0.45411249721741576	1.5079165246009292	0	2.1613613724839094	3.1023421218038862	67.13829622162469
310	12.899587481133016	1.1069807097190054	147.24395176809912	0.16702489336465232	0.15722585456367144	0.19756245704658734	0	0.8089532437420843	3.0188377591831035	80.59653562787355
311	19.749272471477973	3.898338456267936	96.17525640567138	0.7800722741194985	0.6949667041768905	2.670011860447585	0	0.8718963632040904	6.015936142769334	101.2387133364303
312	12.078283850290886	3.274273588562947	157.25621778858755	0.4486457067940315	0.20783838455736525	0.2720563196213372	0	0.9395156839519346	5.2438559566919825	77.49121145526654
313	18.54172607134787	3.9319899775107334	102.438721730358	0.4338989780854059	0.13415955866584317	2.292099816142104	0	1.7672292113991057	1.380724819765792	99.27035662061091
314	33.279774750769505	2.17038540428236	46.1808253008235	0.6853311900546097	0.40174425330731034	1.3461247883253877	0	1.6535092153901783	4.1125666229144695	251.98839478257398
315	11.11230812245063	1.4377412745645897	170.92613413451784	0.3461976874234046	0.21778480888500784	1.8676388219772873	0	2.056790383924099	2.8183321144870472	66.13471203042644
316	7.426528422872803	1.3051808548840445	214.22709447842124	0.33786026372712674	0.761542252679245	1.5696369288889451	0	0.060836471832159664	0.7490591067553796	58.464366024810936
317	9.113353439407398	3.0962341730876064	203.26272090657278	0.20435460228840208	0.679248980483456	2.2891047003305145	0	0.8973423109250932	2.3144122501576465	53.644275867762495
318	8.401417317900371	1.8026930638239964	207.89031032395786	0.17626689964967124	0.32957933199979483	1.66184400252552	0	1.8552319886768038	2.6565981920013098	54.587036972401435
319	18.6037329888381	3.5726665903895816	102.09729158690584	0.11599948142935246	0.11644359790108472	1.2747150786916446	0	0.9543162063545787	4.419228766171651	107.26215680402038
320	9.913402717718165	3.022783565648467	191.5973612334567	0.36965396367372716	0.36279441276645674	0.8725358267508956	0	2.831392483188769	5.254488695032698	59.735748542237
321	11.880257534106422	3.508828882707289	159.87742421409916	0.5566053026096047	0.69878516341742	2.825608709768931	0	0.865763082040023	1.1716540976481662	63.1727543172937
322	12.150054731668687	1.788244797710401	156.32730637946702	0.3308256473764346	0.41369868323741965	1.7468047889801082	0	1.884160060512831	4.728984765891015	72.02792976851597
323	20.557418597206052	1.7531862432669998	92.39446639993054	0.27502933956995534	0.5978092206626959	0.7204191699091124	0	1.4219013633074649	0.40316123616970323	128.43450648060642
324	15.490845348483777	3.016203430974758	122.61362483480787	0.18969498885903657	0.4855777845438183	0.9774390339386618	0	2.3736020550667685	0.8520830068693588	90.95026175660365
325	28.09410989550303	1.9142397772048918	67.60827118329226	0.2764837399162512	0.5185701215807184	0.43637034184167034	0	0.6495558796932331	3.4121059812473327	181.31029187573986
326	16.67737932508094	2.045887994946108	113.89017034720763	0.2041225612086499	0.6063420771905954	0.9774266470627504	0	1.1981117602160916	4.202793560510393	102.9617660338009
327	32.3516854252522	1.7282297920201328	52.213411949272626	0.12901277414747403	0.20880239241454646	0.48831012478908226	0	0.7755486189621937	3.5685910329009456	226.32203618445146
328	31.0167017090311	1.504443075029986	60.89081478211264	0.7869690350070548	0.3305691954527362	0.8859897672585314	0	2.304224338666133	3.4700495176473254	200.32916261070017
329	27.149949289643217	1.927326246127751	69.95939274482481	0.7357384376274703	0.251633267291837	2.5653491639626296	0	0.8395871665972089	0.8540334280160105	152.55687746976983
330	31.565727442595332	2.1976261918784523	57.32214394527429	0.2650710954605793	0.614183792518769	2.598689654869165	0	1.1225700105079672	4.207406666806817	192.9580201232922
331	16.64341889868757	3.592351199634429	114.12255862822855	0.19893366247529143	0.10020062854787382	0.7696082101183589	0	1.8144192531227163	0.1948510928074434	98.09097656242973
332	29.529871400713194	2.124474831805511	64.32112430862796	0.5685848171659416	0.3620713880532306	0.464200246295626	0	1.8110061438905316	4.247529595860602	192.2920824695355
333	27.91867702251914	1.2060710325493815	68.03310043858491	0.42474450131861174	0.3616898358274624	2.4363109422042672	0	2.8920321908430884	4.511778481976474	159.5097835796693
334	10.5923328714575	2.606600764986462	179.31678060605424	0.587414514552802	0.1014479911654732	0.9575438294149433	0	2.8816251710407514	2.7492641652386975	66.32259376792062
335	10.768788906905828	2.496849442327381	176.3785454298319	0.2410708917227894	0.7275208896945107	1.3679540429144499	0	0.7366610024624505	0.7837973860531635	65.97659040774433
336	27.035119991706114	3.9771618605723607	70.2565380225573	0.149285246683309	0.41473374890767123	0.4947748746948055	0	1.453302949332547	4.3360652351860285	157.70339018554452
337	27.95937111137367	2.4109985822370277	67.93408050279041	0.2673048755644891	0.3945739644277567	1.2972185411933823	0	0.9413737345956494	1.9899130216454761	169.87236049209542
338	11.37626953602031	1.1691055738393534	166.96020248652644	0.45267430728482605	0.6614766123126274	2.416163115699759	0	1.3069965114125117	4.249818764577382	68.48835367418187
339	34.7236412954997	1.0522934221119327	36.79568337493535	0.38851473792549807	0.5454782506732507	0.9745517696653171	0	2.536839381388354	0.6475134107098643	311.6896364769687
340	16.086715910266353	2.9018789054871723	118.07190259965205	0.7971716587291866	0.34681783667208765	1.290673183936309	0	1.2246158528657785	0.9277017831211705	98.63157376498224
341	8.760270285057835	3.5155955135812578	205.55776370488775	0.7238857281450235	0.25288338239006614	1.1450685003679686	0	1.7841133981947377	6.1666104870211065	56.657058063048005
342	33.05662400818708	2.6582270408478745	47.631306578090545	0.47057125646296516	0.6771019312646132	1.3327892028174262	0	1.6511939438163286	1.0148703326101192	238.97855308661033
343	23.784138205102057	2.244831052111542	79.85965095523022	0.6328396229671172	0.4789997833621087	1.7847554056814408	0	2.942263686258537	2.509014086132087	135.86390299998908
344	17.690432047022924	2.860158701642235	107.3682213879568	0.18858709969884258	0.2652374309772444	2.1437231322234336	0	0.6386149332696169	0.9863988224017799	102.4418557485025
345	22.76098633606694	1.7326809390569533	83.44948625258428	0.27332391732866834	0.16888162592607503	2.056716560324701	0	1.0694842851632878	3.202610491042055	135.9999257551549
